csquares;Lat;Lon;Year;FD_total;depth;fleet
1401:352:225;45.25;12.55;2014;500.5245345;25;demersal fisheries
1401:352:225;45.25;12.55;2015;489.8645486;25;demersal fisheries
1401:352:225;45.25;12.55;2016;503.2534593;25;demersal fisheries
1401:352:225;45.25;12.55;2017;511.3636143;25;demersal fisheries
1401:352:226;45.25;12.65;2013;777.5898064;27;demersal fisheries
1401:352:226;45.25;12.65;2014;737.5536372;27;demersal fisheries
1401:352:226;45.25;12.65;2015;721.8454935;27;demersal fisheries
1401:352:226;45.25;12.65;2016;741.5748754;27;demersal fisheries
1401:352:226;45.25;12.65;2017;753.5256869;27;demersal fisheries
1401:352:227;45.25;12.75;2013;955.8835097;28.89999962;demersal fisheries
1401:352:227;45.25;12.75;2014;906.6674402;28.89999962;demersal fisheries
1401:352:227;45.25;12.75;2015;887.3575735;28.89999962;demersal fisheries
1401:352:227;45.25;12.75;2016;911.6107089;28.89999962;demersal fisheries
1401:352:227;45.25;12.75;2017;926.3017241;28.89999962;demersal fisheries
1401:352:228;45.25;12.85;2013;663.9734278;28.75;demersal fisheries
1401:352:228;45.25;12.85;2014;629.7870839;28.75;demersal fisheries
1401:352:228;45.25;12.85;2015;616.3741123;28.75;demersal fisheries
1401:352:228;45.25;12.85;2016;633.2207649;28.75;demersal fisheries
1401:352:228;45.25;12.85;2017;643.4254014;28.75;demersal fisheries
1401:352:229;45.25;12.95;2013;391.7723261;29.54999924;demersal fisheries
1401:352:229;45.25;12.95;2014;371.6009414;29.54999924;demersal fisheries
1401:352:229;45.25;12.95;2015;363.6867224;29.54999924;demersal fisheries
1401:352:229;45.25;12.95;2016;373.626958;29.54999924;demersal fisheries
1401:352:229;45.25;12.95;2017;379.6481239;29.54999924;demersal fisheries
1401:352:235;45.35;12.55;2013;432.631892;19;demersal fisheries
1401:352:235;45.35;12.55;2014;410.3567496;19;demersal fisheries
1401:352:235;45.35;12.55;2015;401.6171238;19;demersal fisheries
1401:352:235;45.35;12.55;2016;412.5940679;19;demersal fisheries
1401:352:235;45.35;12.55;2017;419.2432063;19;demersal fisheries
1401:352:236;45.35;12.65;2013;487.0620414;20;demersal fisheries
1401:352:236;45.35;12.65;2014;461.9844257;20;demersal fisheries
1401:352:236;45.35;12.65;2015;452.1452528;20;demersal fisheries
1401:352:236;45.35;12.65;2016;464.5032248;20;demersal fisheries
1401:352:236;45.35;12.65;2017;471.9889025;20;demersal fisheries
1401:352:237;45.35;12.75;2013;722.4741838;21.39999962;demersal fisheries
1401:352:237;45.35;12.75;2014;685.2757812;21.39999962;demersal fisheries
1401:352:237;45.35;12.75;2015;670.6810318;21.39999962;demersal fisheries
1401:352:237;45.35;12.75;2016;689.0119937;21.39999962;demersal fisheries
1401:352:237;45.35;12.75;2017;700.1157308;21.39999962;demersal fisheries
1401:352:238;45.35;12.85;2013;627.7042586;28.5;demersal fisheries
1401:352:238;45.35;12.85;2014;595.3853242;28.5;demersal fisheries
1401:352:238;45.35;12.85;2015;582.7050285;28.5;demersal fisheries
1401:352:238;45.35;12.85;2016;598.6314424;28.5;demersal fisheries
1401:352:238;45.35;12.85;2017;608.2786564;28.5;demersal fisheries
1401:352:239;45.35;12.95;2013;410.4815225;29.35000038;demersal fisheries
1401:352:239;45.35;12.95;2014;389.3468477;29.35000038;demersal fisheries
1401:352:239;45.35;12.95;2015;381.0546829;29.35000038;demersal fisheries
1401:352:239;45.35;12.95;2016;391.4696172;29.35000038;demersal fisheries
1401:352:239;45.35;12.95;2017;397.7783256;29.35000038;demersal fisheries
1401:352:245;45.45;12.55;2013;249.4111693;10.10000038;demersal fisheries
1401:352:245;45.45;12.55;2014;249.3793591;10.10000038;demersal fisheries
1401:352:245;45.45;12.55;2015;235.0256181;10.10000038;demersal fisheries
1401:352:245;45.45;12.55;2016;258.5296402;10.10000038;demersal fisheries
1401:352:245;45.45;12.55;2017;234.6143778;10.10000038;demersal fisheries
1401:352:246;45.45;12.65;2013;327.8495093;17.79999924;demersal fisheries
1401:352:246;45.45;12.65;2014;310.9693517;17.79999924;demersal fisheries
1401:352:246;45.45;12.65;2015;304.3464418;17.79999924;demersal fisheries
1401:352:246;45.45;12.65;2016;312.664797;17.79999924;demersal fisheries
1401:352:246;45.45;12.65;2017;317.7035304;17.79999924;demersal fisheries
1401:352:247;45.45;12.75;2013;432.872886;21.45000076;demersal fisheries
1401:352:247;45.45;12.75;2014;415.6806847;21.45000076;demersal fisheries
1401:352:247;45.45;12.75;2015;403.2308058;21.45000076;demersal fisheries
1401:352:247;45.45;12.75;2016;421.0459183;21.45000076;demersal fisheries
1401:352:247;45.45;12.75;2017;416.6612194;21.45000076;demersal fisheries
1401:352:248;45.45;12.85;2013;775.1506347;23.45000076;demersal fisheries
1401:352:248;45.45;12.85;2014;801.6772569;23.45000076;demersal fisheries
1401:352:248;45.45;12.85;2015;737.7046415;23.45000076;demersal fisheries
1401:352:248;45.45;12.85;2016;846.4538717;23.45000076;demersal fisheries
1401:352:248;45.45;12.85;2017;714.4509807;23.45000076;demersal fisheries
1401:352:249;45.45;12.95;2013;497.6265688;21.95000076;demersal fisheries
1401:352:249;45.45;12.95;2014;492.6719241;21.95000076;demersal fisheries
1401:352:249;45.45;12.95;2015;467.590168;21.95000076;demersal fisheries
1401:352:249;45.45;12.95;2016;507.9272341;21.95000076;demersal fisheries
1401:352:249;45.45;12.95;2017;470.8066311;21.95000076;demersal fisheries
1401:352:458;45.55;12.85;2013;197.3082649;12.39999962;demersal fisheries
1401:352:458;45.55;12.85;2014;203.1052625;12.39999962;demersal fisheries
1401:352:458;45.55;12.85;2015;187.5161403;12.39999962;demersal fisheries
1401:352:458;45.55;12.85;2016;213.9166813;12.39999962;demersal fisheries
1401:352:458;45.55;12.85;2017;182.3854412;12.39999962;demersal fisheries
1401:352:459;45.55;12.95;2013;994.6486641;16.79999924;demersal fisheries
1401:352:459;45.55;12.95;2014;1133.606307;16.79999924;demersal fisheries
1401:352:459;45.55;12.95;2015;975.2202376;16.79999924;demersal fisheries
1401:352:459;45.55;12.95;2016;1255.444208;16.79999924;demersal fisheries
1401:352:459;45.55;12.95;2017;858.7857091;16.79999924;demersal fisheries
1401:353:100;45.05;13.05;2013;364.1869009;32.20000076;demersal fisheries
1401:353:100;45.05;13.05;2014;345.4358213;32.20000076;demersal fisheries
1401:353:100;45.05;13.05;2015;338.0788573;32.20000076;demersal fisheries
1401:353:100;45.05;13.05;2016;347.3191822;32.20000076;demersal fisheries
1401:353:100;45.05;13.05;2017;352.9163865;32.20000076;demersal fisheries
1401:353:101;45.05;13.15;2013;524.6623607;34.97000122;demersal fisheries
1401:353:101;45.05;13.15;2014;497.6487979;34.97000122;demersal fisheries
1401:353:101;45.05;13.15;2015;487.0500584;34.97000122;demersal fisheries
1401:353:101;45.05;13.15;2016;500.3620438;34.97000122;demersal fisheries
1401:353:101;45.05;13.15;2017;508.4256024;34.97000122;demersal fisheries
1401:353:102;45.05;13.25;2013;623.8672343;36;demersal fisheries
1401:353:102;45.05;13.25;2014;591.8659025;36;demersal fisheries
1401:353:102;45.05;13.25;2015;579.2075786;36;demersal fisheries
1401:353:102;45.05;13.25;2016;594.9099091;36;demersal fisheries
1401:353:102;45.05;13.25;2017;604.5049153;36;demersal fisheries
1401:353:103;45.05;13.35;2013;541.7038853;36.88000107;demersal fisheries
1401:353:103;45.05;13.35;2014;514.2775823;36.88000107;demersal fisheries
1401:353:103;45.05;13.35;2015;503.1195917;36.88000107;demersal fisheries
1401:353:103;45.05;13.35;2016;516.3734008;36.88000107;demersal fisheries
1401:353:103;45.05;13.35;2017;524.7250528;36.88000107;demersal fisheries
1401:353:104;45.05;13.45;2013;12.76677027;36.93000031;demersal fisheries
1401:353:104;45.05;13.45;2014;12.60545407;36.93000031;demersal fisheries
1401:353:104;45.05;13.45;2015;12.11806328;36.93000031;demersal fisheries
1401:353:104;45.05;13.45;2016;11.91835391;36.93000031;demersal fisheries
1401:353:104;45.05;13.45;2017;12.14251348;36.93000031;demersal fisheries
1401:353:110;45.15;13.05;2013;394.8122863;33.79999924;demersal fisheries
1401:353:110;45.15;13.05;2014;374.4843815;33.79999924;demersal fisheries
1401:353:110;45.15;13.05;2015;366.5087521;33.79999924;demersal fisheries
1401:353:110;45.15;13.05;2016;376.526119;33.79999924;demersal fisheries
1401:353:110;45.15;13.05;2017;382.5940062;33.79999924;demersal fisheries
1401:353:111;45.15;13.15;2013;602.9687453;35.20000076;demersal fisheries
1401:353:111;45.15;13.15;2014;571.9233811;35.20000076;demersal fisheries
1401:353:111;45.15;13.15;2015;559.7427691;35.20000076;demersal fisheries
1401:353:111;45.15;13.15;2016;575.0415817;35.20000076;demersal fisheries
1401:353:111;45.15;13.15;2017;584.3086345;35.20000076;demersal fisheries
1401:353:112;45.15;13.25;2013;756.7179972;33.54999924;demersal fisheries
1401:353:112;45.15;13.25;2014;717.9374607;33.54999924;demersal fisheries
1401:353:112;45.15;13.25;2015;702.5672095;33.54999924;demersal fisheries
1401:353:112;45.15;13.25;2016;721.5759481;33.54999924;demersal fisheries
1401:353:112;45.15;13.25;2017;733.2161775;33.54999924;demersal fisheries
1401:353:113;45.15;13.35;2013;385.3418901;33.11000061;demersal fisheries
1401:353:113;45.15;13.35;2014;365.9764238;33.11000061;demersal fisheries
1401:353:113;45.15;13.35;2015;357.9724182;33.11000061;demersal fisheries
1401:353:113;45.15;13.35;2016;367.2482251;33.11000061;demersal fisheries
1401:353:113;45.15;13.35;2017;373.1973145;33.11000061;demersal fisheries
1401:353:114;45.15;13.45;2013;25.96304137;31.71999931;demersal fisheries
1401:353:114;45.15;13.45;2014;25.84661056;31.71999931;demersal fisheries
1401:353:114;45.15;13.45;2015;24.75751878;31.71999931;demersal fisheries
1401:353:114;45.15;13.45;2016;24.12796809;31.71999931;demersal fisheries
1401:353:114;45.15;13.45;2017;24.59575207;31.71999931;demersal fisheries
1401:353:120;45.25;13.05;2013;541.5701593;32.34999847;demersal fisheries
1401:353:120;45.25;13.05;2014;513.686056;32.34999847;demersal fisheries
1401:353:120;45.25;13.05;2015;502.7457609;32.34999847;demersal fisheries
1401:353:120;45.25;13.05;2016;516.4867391;32.34999847;demersal fisheries
1401:353:120;45.25;13.05;2017;524.8101544;32.34999847;demersal fisheries
1401:353:121;45.25;13.15;2013;759.5936972;33.79999924;demersal fisheries
1401:353:121;45.25;13.15;2014;720.4841029;33.79999924;demersal fisheries
1401:353:121;45.25;13.15;2015;705.1394998;33.79999924;demersal fisheries
1401:353:121;45.25;13.15;2016;724.4122759;33.79999924;demersal fisheries
1401:353:121;45.25;13.15;2017;736.0865044;33.79999924;demersal fisheries
1401:353:122;45.25;13.25;2013;821.8607092;33.09999847;demersal fisheries
1401:353:122;45.25;13.25;2014;779.6723487;33.09999847;demersal fisheries
1401:353:122;45.25;13.25;2015;763.0110308;33.09999847;demersal fisheries
1401:353:122;45.25;13.25;2016;783.7293841;33.09999847;demersal fisheries
1401:353:122;45.25;13.25;2017;796.3677642;33.09999847;demersal fisheries
1401:353:123;45.25;13.35;2013;190.9624062;30.35000038;demersal fisheries
1401:353:123;45.25;13.35;2014;182.9699547;30.35000038;demersal fisheries
1401:353:123;45.25;13.35;2015;178.2611304;30.35000038;demersal fisheries
1401:353:123;45.25;13.35;2016;181.1641446;30.35000038;demersal fisheries
1401:353:123;45.25;13.35;2017;184.2027087;30.35000038;demersal fisheries
1401:353:124;45.25;13.45;2013;86.30070794;28.10000038;demersal fisheries
1401:353:124;45.25;13.45;2014;85.91369389;28.10000038;demersal fisheries
1401:353:124;45.25;13.45;2015;82.29357133;28.10000038;demersal fisheries
1401:353:124;45.25;13.45;2016;80.20095555;28.10000038;demersal fisheries
1401:353:124;45.25;13.45;2017;81.75586155;28.10000038;demersal fisheries
1401:353:130;45.35;13.05;2013;482.8403709;30.79999924;demersal fisheries
1401:353:130;45.35;13.05;2014;457.9801185;30.79999924;demersal fisheries
1401:353:130;45.35;13.05;2015;448.2262279;30.79999924;demersal fisheries
1401:353:130;45.35;13.05;2016;460.4770856;30.79999924;demersal fisheries
1401:353:130;45.35;13.05;2017;467.8978803;30.79999924;demersal fisheries
1401:353:131;45.35;13.15;2013;530.9932421;30.14999962;demersal fisheries
1401:353:131;45.35;13.15;2014;503.653718;30.14999962;demersal fisheries
1401:353:131;45.35;13.15;2015;492.927088;30.14999962;demersal fisheries
1401:353:131;45.35;13.15;2016;506.3997035;30.14999962;demersal fisheries
1401:353:131;45.35;13.15;2017;514.5605617;30.14999962;demersal fisheries
1401:353:132;45.35;13.25;2013;433.86194;29.14999962;demersal fisheries
1401:353:132;45.35;13.25;2014;411.5948335;29.14999962;demersal fisheries
1401:353:132;45.35;13.25;2015;402.7973399;29.14999962;demersal fisheries
1401:353:132;45.35;13.25;2016;413.7301512;29.14999962;demersal fisheries
1401:353:132;45.35;13.25;2017;420.4022153;29.14999962;demersal fisheries
1401:353:133;45.35;13.35;2013;74.61122681;28.14999962;demersal fisheries
1401:353:133;45.35;13.35;2014;73.02855519;28.14999962;demersal fisheries
1401:353:133;45.35;13.35;2015;70.476224;28.14999962;demersal fisheries
1401:353:133;45.35;13.35;2016;69.98463335;28.14999962;demersal fisheries
1401:353:133;45.35;13.35;2017;71.25860678;28.14999962;demersal fisheries
1401:353:134;45.35;13.45;2013;77.06938603;25;demersal fisheries
1401:353:134;45.35;13.45;2014;76.72376969;25;demersal fisheries
1401:353:134;45.35;13.45;2015;73.49088053;25;demersal fisheries
1401:353:134;45.35;13.45;2016;71.62210544;25;demersal fisheries
1401:353:134;45.35;13.45;2017;73.01068791;25;demersal fisheries
1401:353:140;45.45;13.05;2013;375.1341686;24.79999924;demersal fisheries
1401:353:140;45.45;13.05;2014;355.8194413;24.79999924;demersal fisheries
1401:353:140;45.45;13.05;2015;348.2413308;24.79999924;demersal fisheries
1401:353:140;45.45;13.05;2016;357.7594151;24.79999924;demersal fisheries
1401:353:140;45.45;13.05;2017;363.5248684;24.79999924;demersal fisheries
1401:353:141;45.45;13.15;2013;312.8819897;25;demersal fisheries
1401:353:141;45.45;13.15;2014;296.7724726;25;demersal fisheries
1401:353:141;45.45;13.15;2015;290.4519226;25;demersal fisheries
1401:353:141;45.45;13.15;2016;298.3905147;25;demersal fisheries
1401:353:141;45.45;13.15;2017;303.1992116;25;demersal fisheries
1401:353:142;45.45;13.25;2013;142.6806957;24.29999924;demersal fisheries
1401:353:142;45.45;13.25;2014;137.814752;24.29999924;demersal fisheries
1401:353:142;45.45;13.25;2015;133.1312501;24.29999924;demersal fisheries
1401:353:142;45.45;13.25;2016;140.0543138;24.29999924;demersal fisheries
1401:353:142;45.45;13.25;2017;136.8954604;24.29999924;demersal fisheries
1401:353:143;45.45;13.35;2013;58.00989483;24.89999962;demersal fisheries
1401:353:143;45.45;13.35;2014;58.69468268;24.89999962;demersal fisheries
1401:353:143;45.45;13.35;2015;55.50745905;24.89999962;demersal fisheries
1401:353:143;45.45;13.35;2016;55.97185172;24.89999962;demersal fisheries
1401:353:143;45.45;13.35;2017;54.40996266;24.89999962;demersal fisheries
1401:353:144;45.45;13.45;2013;260.2557215;32.84999847;demersal fisheries
1401:353:144;45.45;13.45;2014;259.0886092;32.84999847;demersal fisheries
1401:353:144;45.45;13.45;2015;248.1714611;32.84999847;demersal fisheries
1401:353:144;45.45;13.45;2016;241.8607917;32.84999847;demersal fisheries
1401:353:144;45.45;13.45;2017;246.5498979;32.84999847;demersal fisheries
1401:353:205;45.05;13.55;2013;43.35714217;31.54000092;demersal fisheries
1401:353:205;45.05;13.55;2014;43.16270781;31.54000092;demersal fisheries
1401:353:205;45.05;13.55;2015;41.34397223;31.54000092;demersal fisheries
1401:353:205;45.05;13.55;2016;40.29265014;31.54000092;demersal fisheries
1401:353:205;45.05;13.55;2017;41.07382891;31.54000092;demersal fisheries
1401:353:206;45.05;13.65;2013;12.52098441;22.40999985;demersal fisheries
1401:353:206;45.05;13.65;2014;12.46483427;22.40999985;demersal fisheries
1401:353:206;45.05;13.65;2015;11.93960685;22.40999985;demersal fisheries
1401:353:206;45.05;13.65;2016;11.63599857;22.40999985;demersal fisheries
1401:353:206;45.05;13.65;2017;11.86159294;22.40999985;demersal fisheries
1401:353:215;45.15;13.55;2013;229.1343922;26.36000061;demersal fisheries
1401:353:215;45.15;13.55;2014;228.1064612;26.36000061;demersal fisheries
1401:353:215;45.15;13.55;2015;218.4949602;26.36000061;demersal fisheries
1401:353:215;45.15;13.55;2016;212.9393225;26.36000061;demersal fisheries
1401:353:215;45.15;13.55;2017;217.0676848;26.36000061;demersal fisheries
1401:353:225;45.25;13.55;2013;142.2462039;25.5;demersal fisheries
1401:353:225;45.25;13.55;2014;141.6076924;25.5;demersal fisheries
1401:353:225;45.25;13.55;2015;135.6410634;25.5;demersal fisheries
1401:353:225;45.25;13.55;2016;132.1925285;25.5;demersal fisheries
1401:353:225;45.25;13.55;2017;134.7553871;25.5;demersal fisheries
1401:353:350;45.55;13.05;2013;638.1318042;18;demersal fisheries
1401:353:350;45.55;13.05;2014;726.9988231;18;demersal fisheries
1401:353:350;45.55;13.05;2015;625.5899108;18;demersal fisheries
1401:353:350;45.55;13.05;2016;804.9918898;18;demersal fisheries
1401:353:350;45.55;13.05;2017;551.1234506;18;demersal fisheries
1401:353:351;45.55;13.15;2013;172.5976899;17;demersal fisheries
1401:353:351;45.55;13.15;2014;183.2798398;17;demersal fisheries
1401:353:351;45.55;13.15;2015;165.5625882;17;demersal fisheries
1401:353:351;45.55;13.15;2016;196.1804401;17;demersal fisheries
1401:353:351;45.55;13.15;2017;156.4432346;17;demersal fisheries
1401:353:352;45.55;13.25;2013;29.37995104;18;demersal fisheries
1401:353:352;45.55;13.25;2014;27.89830676;18;demersal fisheries
1401:353:352;45.55;13.25;2015;27.29043163;18;demersal fisheries
1401:353:352;45.55;13.25;2016;28.00308796;18;demersal fisheries
1401:353:352;45.55;13.25;2017;28.4563795;18;demersal fisheries
1401:353:353;45.55;13.35;2013;16.48371844;21.35000038;demersal fisheries
1401:353:353;45.55;13.35;2014;16.20518188;21.35000038;demersal fisheries
1401:353:353;45.55;13.35;2015;15.60839528;21.35000038;demersal fisheries
1401:353:353;45.55;13.35;2016;15.42470858;21.35000038;demersal fisheries
1401:353:353;45.55;13.35;2017;15.71017222;21.35000038;demersal fisheries
1401:353:354;45.55;13.45;2013;221.6467354;23.70000076;demersal fisheries
1401:353:354;45.55;13.45;2014;220.6353637;23.70000076;demersal fisheries
1401:353:354;45.55;13.45;2015;211.347849;23.70000076;demersal fisheries
1401:353:354;45.55;13.45;2016;205.9799853;23.70000076;demersal fisheries
1401:353:354;45.55;13.45;2017;209.9687104;23.70000076;demersal fisheries
1401:353:361;45.65;13.15;2013;659.2589833;11.55000019;demersal fisheries
1401:353:361;45.65;13.15;2014;764.114225;11.55000019;demersal fisheries
1401:353:361;45.65;13.15;2015;649.8606906;11.55000019;demersal fisheries
1401:353:361;45.65;13.15;2016;852.6949334;11.55000019;demersal fisheries
1401:353:361;45.65;13.15;2017;562.1611634;11.55000019;demersal fisheries
